LineId,Month,Date,Time,Level,ComponentAndPID,Content,EventId,EventTemplate
4916,Feb,21,03:17:01,hydra0,CRON[39405],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4917,Feb,21,03:17:01,hydra0,CRON[39405],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4918,Feb,21,03:25:01,hydra0,CRON[40687],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4919,Feb,21,03:25:01,hydra0,CRON[40687],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4920,Feb,21,03:35:01,hydra0,CRON[2153],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4921,Feb,21,03:35:01,hydra0,CRON[2153],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4922,Feb,21,03:39:01,hydra0,CRON[3442],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4923,Feb,21,03:39:01,hydra0,CRON[3442],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4924,Feb,21,03:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4925,Feb,21,03:45:01,hydra0,CRON[4618],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4926,Feb,21,03:45:01,hydra0,CRON[4618],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4927,Feb,21,03:55:01,hydra0,CRON[6685],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4928,Feb,21,03:55:01,hydra0,CRON[6685],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4929,Feb,21,04:05:01,hydra0,CRON[9079],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4930,Feb,21,04:05:01,hydra0,CRON[9079],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4931,Feb,21,04:08:40,hydra0,sshd[10212],Did not receive identification string from 211.65.197.113 port 60714,Event4,Did not receive identification string from 211.65.197.113 port *
4932,Feb,21,04:09:01,hydra0,CRON[10213],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4933,Feb,21,04:09:01,hydra0,CRON[10213],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4934,Feb,21,04:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4935,Feb,21,04:15:01,hydra0,CRON[11258],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4936,Feb,21,04:15:01,hydra0,CRON[11258],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4937,Feb,21,04:17:01,hydra0,CRON[12457],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4938,Feb,21,04:17:01,hydra0,CRON[12457],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4939,Feb,21,04:25:01,hydra0,CRON[13557],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4940,Feb,21,04:25:01,hydra0,CRON[13557],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4941,Feb,21,04:35:01,hydra0,CRON[15444],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4942,Feb,21,04:35:01,hydra0,CRON[15444],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4943,Feb,21,04:39:01,hydra0,CRON[16756],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4944,Feb,21,04:39:01,hydra0,CRON[16756],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4945,Feb,21,04:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4946,Feb,21,04:45:01,hydra0,CRON[17682],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4947,Feb,21,04:45:01,hydra0,CRON[17682],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4948,Feb,21,04:55:01,hydra0,CRON[19927],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4949,Feb,21,04:55:01,hydra0,CRON[19927],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4950,Feb,21,05:05:01,hydra0,CRON[21791],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4951,Feb,21,05:05:01,hydra0,CRON[21791],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4952,Feb,21,05:08:41,hydra0,sshd[23060],Did not receive identification string from 211.65.197.113 port 33120,Event4,Did not receive identification string from 211.65.197.113 port *
4953,Feb,21,05:09:01,hydra0,CRON[23062],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4954,Feb,21,05:09:01,hydra0,CRON[23062],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4955,Feb,21,05:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4956,Feb,21,05:15:01,hydra0,CRON[24342],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4957,Feb,21,05:15:01,hydra0,CRON[24342],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4958,Feb,21,05:17:01,hydra0,CRON[24977],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4959,Feb,21,05:17:01,hydra0,CRON[24977],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4960,Feb,21,05:25:01,hydra0,CRON[26132],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4961,Feb,21,05:25:01,hydra0,CRON[26132],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4962,Feb,21,05:35:01,hydra0,CRON[27945],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4963,Feb,21,05:35:01,hydra0,CRON[27945],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4964,Feb,21,05:39:01,hydra0,CRON[28911],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4965,Feb,21,05:39:01,hydra0,CRON[28911],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4966,Feb,21,05:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4967,Feb,21,05:45:01,hydra0,CRON[29703],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4968,Feb,21,05:45:01,hydra0,CRON[29703],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4969,Feb,21,05:55:01,hydra0,CRON[31751],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4970,Feb,21,05:55:01,hydra0,CRON[31751],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4971,Feb,21,06:05:01,hydra0,CRON[33655],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4972,Feb,21,06:05:01,hydra0,CRON[33655],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4973,Feb,21,06:08:42,hydra0,sshd[35083],Did not receive identification string from 211.65.197.113 port 33758,Event4,Did not receive identification string from 211.65.197.113 port *
4974,Feb,21,06:09:01,hydra0,CRON[35084],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4975,Feb,21,06:09:01,hydra0,CRON[35084],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4976,Feb,21,06:09:02,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4977,Feb,21,06:15:01,hydra0,CRON[36195],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4978,Feb,21,06:15:01,hydra0,CRON[36195],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4979,Feb,21,06:17:01,hydra0,CRON[37265],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4980,Feb,21,06:17:01,hydra0,CRON[37265],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4981,Feb,21,06:25:01,hydra0,CRON[38641],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4982,Feb,21,06:25:01,hydra0,CRON[38642],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4983,Feb,21,06:25:01,hydra0,CRON[38642],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4984,Feb,21,06:25:02,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4985,Feb,21,06:25:02,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4986,Feb,21,06:25:02,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4987,Feb,21,06:25:02,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4988,Feb,21,06:25:02,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4989,Feb,21,06:25:02,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4990,Feb,21,06:25:02,hydra0,apache2,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4991,Feb,21,06:25:02,hydra0,CRON[38641],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4992,Feb,21,06:35:01,hydra0,CRON[393],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4993,Feb,21,06:35:01,hydra0,CRON[393],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4994,Feb,21,06:39:01,hydra0,CRON[1526],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4995,Feb,21,06:39:01,hydra0,CRON[1526],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4996,Feb,21,06:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
4997,Feb,21,06:45:01,hydra0,CRON[2599],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
4998,Feb,21,06:45:01,hydra0,CRON[2599],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
4999,Feb,21,06:55:01,hydra0,CRON[5237],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5000,Feb,21,06:55:01,hydra0,CRON[5237],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5001,Feb,21,07:05:01,hydra0,CRON[7228],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5002,Feb,21,07:05:01,hydra0,CRON[7228],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5003,Feb,21,07:08:43,hydra0,sshd[8338],Did not receive identification string from 211.65.197.113 port 34396,Event4,Did not receive identification string from 211.65.197.113 port *
5004,Feb,21,07:09:01,hydra0,CRON[8339],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5005,Feb,21,07:09:01,hydra0,CRON[8339],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5006,Feb,21,07:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
5007,Feb,21,07:15:01,hydra0,CRON[9274],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5008,Feb,21,07:15:01,hydra0,CRON[9274],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5009,Feb,21,07:17:01,hydra0,CRON[10260],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5010,Feb,21,07:17:01,hydra0,CRON[10260],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5011,Feb,21,07:25:01,hydra0,CRON[11677],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5012,Feb,21,07:25:01,hydra0,CRON[11677],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5013,Feb,21,07:35:01,hydra0,CRON[14070],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5014,Feb,21,07:35:01,hydra0,CRON[14070],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5015,Feb,21,07:39:01,hydra0,CRON[15067],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5016,Feb,21,07:39:01,hydra0,CRON[15067],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5017,Feb,21,07:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
5018,Feb,21,07:45:01,hydra0,CRON[16196],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5019,Feb,21,07:45:01,hydra0,CRON[16196],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5020,Feb,21,07:55:01,hydra0,CRON[18542],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5021,Feb,21,07:55:01,hydra0,CRON[18542],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5022,Feb,21,08:05:01,hydra0,CRON[20843],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5023,Feb,21,08:05:01,hydra0,CRON[20843],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5024,Feb,21,08:09:01,hydra0,CRON[22304],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5025,Feb,21,08:09:01,hydra0,CRON[22304],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5026,Feb,21,08:09:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
5027,Feb,21,08:15:01,hydra0,CRON[23926],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5028,Feb,21,08:15:01,hydra0,CRON[23926],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5029,Feb,21,08:17:01,hydra0,CRON[25070],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5030,Feb,21,08:17:01,hydra0,CRON[25070],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5031,Feb,21,08:25:01,hydra0,CRON[26412],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5032,Feb,21,08:25:01,hydra0,CRON[26412],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5033,Feb,21,08:35:01,hydra0,CRON[29616],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5034,Feb,21,08:35:01,hydra0,CRON[29616],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5035,Feb,21,08:39:01,hydra0,CRON[31164],pam_unix(cron:session): session opened for user root by (uid=0),Event0,* session * for user *
5036,Feb,21,08:39:01,hydra0,CRON[31164],pam_unix(cron:session): session closed for user root,Event0,* session * for user *
5037,Feb,21,08:39:01,hydra0,php7.0,DIGEST-MD5 common mech free,Event1,DIGEST-MD5 common mech free
